城市,年份,国内旅游收入（亿元）,,,,,,
洛阳市,2013,472.8,,,,,,
洛阳市,2014,586.7,,,,,,
洛阳市,2015,761.3,,,,,,
洛阳市,2016,882,,,,,,
洛阳市,2017,1017,,,,,,
洛阳市,2018,1120,,,,,,
洛阳市,2019,1289.7,,,,,,
洛阳市,2020,795.4,,,,,,
洛阳市,2021,923.5,,,,,,
洛阳市,2022,,,,,,,
洛阳市,2023,,,,,,,
漯河市,2000,,,,,,,
漯河市,2001,,,,,,,
漯河市,2002,,,,,,,
漯河市,2003,4.84,,,,,,
漯河市,2004,7.3396,,,,,,
漯河市,2005,9.2552,,,,,,
漯河市,2006,11.37,,,,,,
漯河市,2007,14.0761,,,,,,
漯河市,2008,16.5676,,,,,,
漯河市,2009,20.8089,,,,,,
漯河市,2010,24.306,,,,,,
漯河市,2011,29.83,,,,,,
漯河市,2012,35.5316,,,,,,
漯河市,2013,41.3167,,,,,,
漯河市,2014,,,,,,,
漯河市,2015,,,,,,,
漯河市,2016,,,,,,,
漯河市,2017,41.6,,,,,,
漯河市,2018,,,,,,,
漯河市,2019,,,,,,,
漯河市,2020,,,,,,,
漯河市,2021,,,,,,,
漯河市,2022,,,,,,,
漯河市,2023,,,,,,,
濮阳市,2000,,,,,,,
濮阳市,2001,,,,,,,
濮阳市,2002,,,,,,,
濮阳市,2003,10,,,,,,
濮阳市,2004,14.4386,,,,,,
濮阳市,2005,18.776,,,,,,
濮阳市,2006,23.83,,,,,,
濮阳市,2007,30.1932,,,,,,
濮阳市,2008,35.8092,,,,,,
濮阳市,2009,44.9763,,,,,,
濮阳市,2010,52.2401,,,,,,
濮阳市,2011,63.52,,,,,,
濮阳市,2012,85.3649,,,,,,
濮阳市,2013,98.9245,,,,,,
濮阳市,2014,,,,,,,
濮阳市,2015,,,,,,,
濮阳市,2016,,,,,,,
濮阳市,2017,23.01,,,,,,
濮阳市,2018,,,,,,,
濮阳市,2019,,,,,,,
濮阳市,2020,35.5,,,,,,
濮阳市,2021,38.1462,,,,,,
濮阳市,2022,,,,,,,
濮阳市,2023,,,,,,,
焦作市,2000,,,,,,,
焦作市,2001,,,,,,,
焦作市,2002,,,,,,,
焦作市,2003,14.21,,,,,,
焦作市,2004,27.0891,,,,,,
焦作市,2005,37.4046,,,,,,
焦作市,2006,50.56,,,,,,
焦作市,2007,68.8119,,,,,,
焦作市,2008,93.5377,,,,,,
焦作市,2009,109.72,,,,,,
焦作市,2010,131.841,,,,,,
焦作市,2011,154.47,,,,,,
焦作市,2012,192.908,,,,,,
焦作市,2013,230.616,,,,,,
焦作市,2014,,,,,,,
焦作市,2015,,,,,,,
焦作市,2016,,,,,,,
焦作市,2017,372.99,,,,,,
焦作市,2018,423,,,,,,
焦作市,2019,469,,,,,,
焦作市,2020,175,,,,,,
焦作市,2021,230,,,,,,
焦作市,2022,,,,,,,
焦作市,2023,,,,,,,
许昌市,2000,,,,,,,
许昌市,2001,,,,,,,
许昌市,2002,,,,,,,
许昌市,2003,6.42,,,,,,
许昌市,2004,9.535,,,,,,
许昌市,2005,12.3984,,,,,,
许昌市,2006,15.08,,,,,,
许昌市,2007,19.2843,,,,,,
许昌市,2008,22.9869,,,,,,
许昌市,2009,27.3084,,,,,,
许昌市,2010,31.9517,,,,,,
许昌市,2011,39.28,,,,,,
许昌市,2012,48.3202,,,,,,
许昌市,2013,55.8138,,,,,,
许昌市,2014,,,,,,,
许昌市,2015,,,,,,,
许昌市,2016,,,,,,,
许昌市,2017,107.1,,,,,,
许昌市,2018,,,,,,,
许昌市,2019,,,,,,,
许昌市,2020,,,,,,,
许昌市,2021,,,,,,,
许昌市,2022,,,,,,,
许昌市,2023,,,,,,,
郑州市,2000,,,,,,,
郑州市,2001,,,,,,,
郑州市,2002,,,,,,,
郑州市,2003,84.43,,,,,,
郑州市,2004,128.29,,,,,,
郑州市,2005,171.6,,,,,,
郑州市,2006,223.5,,,,,,
郑州市,2007,278.3,,,,,,
郑州市,2008,334.2,,,,,,
郑州市,2009,391,,,,,,
郑州市,2010,500.5,,,,,,
郑州市,2011,580.3,,,,,,
郑州市,2012,690.1,,,,,,
郑州市,2013,791,,,,,,
郑州市,2014,810.8,,,,,,
郑州市,2015,992.5,,,,,,
郑州市,2016,1040.8,,,,,,
郑州市,2017,1193.1,,,,,,
郑州市,2018,1373.3,,,,,,
郑州市,2019,1583.4,,,,,,
郑州市,2020,1401.06,,,,,,
郑州市,2021,1272.3,,,,,,
郑州市,2022,1132.35,,,,,,
郑州市,2023,,,,,,,
驻马店市,2000,,,,,,,
驻马店市,2001,,,,,,,
驻马店市,2002,,,,,,,
驻马店市,2003,9.34,,,,,,
驻马店市,2004,13.3742,,,,,,
驻马店市,2005,17.8252,,,,,,
驻马店市,2006,22.31,,,,,,
驻马店市,2007,27.6867,,,,,,
驻马店市,2008,33.1963,,,,,,
驻马店市,2009,38.8065,,,,,,
驻马店市,2010,45.0785,,,,,,
驻马店市,2011,55.04,,,,,,
驻马店市,2012,70.3117,,,,,,
驻马店市,2013,83.3538,,,,,,
驻马店市,2014,,,,,,,
驻马店市,2015,,,,,,,
驻马店市,2016,,,,,,,
驻马店市,2017,185.19,,,,,,
驻马店市,2018,,,,,,,
驻马店市,2019,,,,,,,
驻马店市,2020,,,,,,,
驻马店市,2021,,,,,,,
驻马店市,2022,,,,,,,
驻马店市,2023,,,,,,,
鹤壁市,2000,,,,,,,
鹤壁市,2001,,,,,,,
鹤壁市,2002,,,,,,,
鹤壁市,2003,4.25,,,,,,
鹤壁市,2004,6.8685,,,,,,
鹤壁市,2005,8.9016,,,,,,
鹤壁市,2006,11.17,,,,,,
鹤壁市,2007,14.1655,,,,,,
鹤壁市,2008,16.7861,,,,,,
鹤壁市,2009,19.7405,,,,,,
鹤壁市,2010,23.083,,,,,,
鹤壁市,2011,28.54,,,,,,
鹤壁市,2012,38.5769,,,,,,
鹤壁市,2013,44.7841,,,,,,
鹤壁市,2014,,,,,,,
鹤壁市,2015,,,,,,,
鹤壁市,2016,,,,,,,
鹤壁市,2017,98.7,,,,,,
鹤壁市,2018,,,,,,,
鹤壁市,2019,,,,,,,
鹤壁市,2020,,,,,,,
鹤壁市,2021,,,,,,,
鹤壁市,2022,11.28,,,,,,
鹤壁市,2023,,,,,,,
丽水市,2000,,,,,,,
丽水市,2001,,,,,,,
丽水市,2002,8.86,,,,,,
丽水市,2003,10.2,,,,,,
丽水市,2004,13.5,,,,,,
丽水市,2005,21.48,,,,,,
丽水市,2006,26.6,,,,,,
丽水市,2007,36.9,,,,,,
丽水市,2008,55.6,,,,,,
丽水市,2009,71.2,,,,,,
丽水市,2010,96.19,,,,,,
丽水市,2011,132.25,,,,,,
丽水市,2012,176.2,,,,,,
丽水市,2013,228.36,,,,,,
丽水市,2014,294.99,,,,,,
丽水市,2015,375.42,,,,,,
丽水市,2016,474.65,,,,,,
丽水市,2017,572.67,,,,,,
丽水市,2018,667.62,,,,,,
丽水市,2019,781,,,,,,
丽水市,2020,655.94,,,,,,
丽水市,2021,288.36,,,,,,
丽水市,2022,283,,,,,,
丽水市,2023,,,,,,,
台州市,2000,37.87,,,,,,
台州市,2001,47.5,,,,,,
台州市,2002,71.85,,,,,,
台州市,2003,83.51,,,,,,
台州市,2004,97.15,,,,,,
台州市,2005,134.79,,,,,,
台州市,2006,145.1,,,,,,
台州市,2007,170.63,,,,,,
台州市,2008,203.7,,,,,,
台州市,2009,226.65,,,,,,
台州市,2010,269.42,,,,,,
台州市,2011,325.16,,,,,,
台州市,2012,406.67,,,,,,
台州市,2013,490.73,,,,,,
台州市,2014,580.53,,,,,,
台州市,2015,745.63,,,,,,
台州市,2016,938.35,,,,,,
台州市,2017,1109.98,,,,,,
台州市,2018,1298.02,,,,,,
台州市,2019,1466.89,,,,,,
台州市,2020,1246.92,,,,,,
台州市,2021,423.29,,,,,,
台州市,2022,460.67,,,,,,
台州市,2023,,,,,,,
嘉兴市,2000,,,,,,,
嘉兴市,2001,,,,,,,
嘉兴市,2002,55.7,,,,,,
嘉兴市,2003,60,,,,,,
嘉兴市,2004,78.2,,,,,,
嘉兴市,2005,105,,,,,,
嘉兴市,2006,122,,,,,,
嘉兴市,2007,148,,,,,,
嘉兴市,2008,180,,,,,,
嘉兴市,2009,216,,,,,,
嘉兴市,2010,281,,,,,,
嘉兴市,2011,338,,,,,,
嘉兴市,2012,402,,,,,,
嘉兴市,2013,470,,,,,,
嘉兴市,2014,551,,,,,,
嘉兴市,2015,664,,,,,,
嘉兴市,2016,851,,,,,,
嘉兴市,2017,1010.84,,,,,,
嘉兴市,2018,1212.22,,,,,,
嘉兴市,2019,1401,,,,,,
嘉兴市,2020,1170.51,,,,,,
嘉兴市,2021,501.65,,,,,,
嘉兴市,2022,427.07,,,,,,
嘉兴市,2023,,,,,,,
宁波市,2000,,,,,,,
宁波市,2001,,,,,,,
宁波市,2002,144.32,,,,,,
宁波市,2003,155.83,,,,,,
宁波市,2004,192.5,,,,,,
宁波市,2005,238.4,,,,,,
宁波市,2006,289.6,,,,,,
宁波市,2007,348.2,,,,,,
宁波市,2008,417.39,,,,,,
宁波市,2009,497.3,,,,,,
宁波市,2010,610.7,,,,,,
宁波市,2011,708.74,,,,,,
宁波市,2012,816.4,,,,,,
宁波市,2013,904.21,,,,,,
宁波市,2014,1020.31,,,,,,
宁波市,2015,1183.9,,,,,,
宁波市,2016,1385.5,,,,,,
宁波市,2017,1649.12,,,,,,
宁波市,2018,1977.85,,,,,,
宁波市,2019,2303.08,,,,,,
宁波市,2020,1998.4,,,,,,
宁波市,2021,837.82,,,,,,
宁波市,2022,775.6,,,,,,
宁波市,2023,874,,,,,,
杭州市,2000,190,,,,,,
杭州市,2001,218.9,,,,,,
杭州市,2002,254.81,,,,,,
杭州市,2003,290.9,,,,,,
杭州市,2004,361.18,,,,,,
杭州市,2005,403.6,,,,,,
杭州市,2006,476.2,,,,,,
杭州市,2007,548.6,,,,,,
杭州市,2008,617.2,,,,,,
杭州市,2009,708.9,,,,,,
杭州市,2010,910.85,,,,,,
杭州市,2011,1063.84,,,,,,
杭州市,2012,1253.2,,,,,,
杭州市,2013,1469.88,,,,,,
杭州市,2014,1743.9,,,,,,
杭州市,2015,2019.7,,,,,,
杭州市,2016,2362.6,,,,,,
杭州市,2017,2802.1,,,,,,
杭州市,2018,3335.6,,,,,,
杭州市,2019,3954,,,,,,
杭州市,2020,3331,,,,,,
杭州市,2021,1518.29,,,,,,
杭州市,2022,1386,,,,,,
杭州市,2023,,,,,,,
温州市,2000,47.47,,,,,,
温州市,2001,61.8,,,,,,
温州市,2002,70.69,,,,,,
温州市,2003,66.6,,,,,,
温州市,2004,91.08,,,,,,
温州市,2005,121.31,,,,,,
温州市,2006,159.57,,,,,,
温州市,2007,189.77,,,,,,
温州市,2008,222,,,,,,
温州市,2009,253.74,,,,,,
温州市,2010,321.88,,,,,,
温州市,2011,375.2,,,,,,
温州市,2012,464.24,,,,,,
温州市,2013,556.38,,,,,,
温州市,2014,651.43,,,,,,
温州市,2015,770.32,,,,,,
温州市,2016,919.82,,,,,,
温州市,2017,1103.72,,,,,,
温州市,2018,1315.1,,,,,,
温州市,2019,1528.66,,,,,,
温州市,2020,1293.1,,,,,,
温州市,2021,656.84,,,,,,
温州市,2022,723,,,,,,
温州市,2023,,,,,,,
湖州市,2000,22.07,,,,,,
湖州市,2001,32.55,,,,,,
湖州市,2002,44.89,,,,,,
湖州市,2003,40.15,,,,,,
湖州市,2004,48.49,,,,,,
湖州市,2005,62.63,,,,,,
湖州市,2006,74.8,,,,,,
湖州市,2007,96.9,,,,,,
湖州市,2008,125.7,,,,,,
湖州市,2009,159,,,,,,
湖州市,2010,205.61,,,,,,
湖州市,2011,253.56,,,,,,
湖州市,2012,312.9,,,,,,
湖州市,2013,381.21,,,,,,
湖州市,2014,489.41,,,,,,
湖州市,2015,682.08,,,,,,
湖州市,2016,859.78,,,,,,
湖州市,2017,1075.97,,,,,,
湖州市,2018,1347.97,,,,,,
湖州市,2019,1519,,,,,,
湖州市,2020,1284,,,,,,
湖州市,2021,535.21,,,,,,
湖州市,2022,459,,,,,,
湖州市,2023,,,,,,,
绍兴市,2000,54.65,,,,,,
绍兴市,2001,63.26,,,,,,
绍兴市,2002,75.5,,,,,,
绍兴市,2003,77.05,,,,,,
绍兴市,2004,90.75,,,,,,
绍兴市,2005,110.58,,,,,,
绍兴市,2006,140.08,,,,,,
绍兴市,2007,177.36,,,,,,
绍兴市,2008,204.14,,,,,,
绍兴市,2009,242.25,,,,,,
绍兴市,2010,305.84,,,,,,
绍兴市,2011,399.6,,,,,,
绍兴市,2012,491.11,,,,,,
绍兴市,2013,569.25,,,,,,
绍兴市,2014,636.73,,,,,,
绍兴市,2015,746.12,,,,,,
绍兴市,2016,871.14,,,,,,
绍兴市,2017,1006.61,,,,,,
绍兴市,2018,1179.42,,,,,,
绍兴市,2019,1301.78,,,,,,
绍兴市,2020,1073.9,,,,,,
绍兴市,2021,380.64,,,,,,
绍兴市,2022,402.37,,,,,,
绍兴市,2023,,,,,,,
舟山市,2000,,,,,,,
舟山市,2001,,,,,,,
舟山市,2002,21.3,,,,,,
舟山市,2003,33.5,,,,,,
舟山市,2004,46.22,,,,,,
舟山市,2005,55.3,,,,,,
舟山市,2006,64.5,,,,,,
舟山市,2007,77.4,,,,,,
舟山市,2008,94.2,,,,,,
舟山市,2009,108.75,,,,,,
舟山市,2010,133.14,,,,,,
舟山市,2011,226.36,,,,,,
舟山市,2012,256.7,,,,,,
舟山市,2013,290.16,,,,,,
舟山市,2014,,,,,,,
舟山市,2015,,,,,,,
舟山市,2016,,,,,,,
舟山市,2017,,,,,,,
舟山市,2018,,,,,,,
舟山市,2019,1012,,,,,,
舟山市,2020,731,,,,,,
舟山市,2021,169.61,,,,,,
舟山市,2022,172,,,,,,
舟山市,2023,,,,,,,
衢州市,2000,,,,,,,
衢州市,2001,,,,,,,
衢州市,2002,14.72,,,,,,
衢州市,2003,16.5,,,,,,
衢州市,2004,21.84,,,,,,
衢州市,2005,27.74,,,,,,
衢州市,2006,34.4,,,,,,
衢州市,2007,46.6,,,,,,
衢州市,2008,57,,,,,,
衢州市,2009,69.6,,,,,,
衢州市,2010,91.56,,,,,,
衢州市,2011,117.15,,,,,,
衢州市,2012,145.5,,,,,,
衢州市,2013,193.72,,,,,,
衢州市,2014,236.89,,,,,,
衢州市,2015,284.35,,,,,,
衢州市,2016,357.51,,,,,,
衢州市,2017,449.03,,,,,,
衢州市,2018,531.79,,,,,,
衢州市,2019,595,,,,,,
衢州市,2020,404,,,,,,
衢州市,2021,177.37,,,,,,
衢州市,2022,180,,,,,,
衢州市,2023,,,,,,,
金华市,2000,,,,,,,
金华市,2001,,,,,,,
金华市,2002,50.97,,,,,,
金华市,2003,59.88,,,,,,
金华市,2004,84.15,,,,,,
金华市,2005,103.23,,,,,,
金华市,2006,127.7,,,,,,
金华市,2007,156.3,,,,,,
金华市,2008,171.1,,,,,,
金华市,2009,202.9,,,,,,
金华市,2010,258.01,,,,,,
金华市,2011,317.19,,,,,,
金华市,2012,372.77,,,,,,
金华市,2013,462.19,,,,,,
金华市,2014,590.53,,,,,,
金华市,2015,720.81,,,,,,
金华市,2016,914.48,,,,,,
金华市,2017,1107,,,,,,
金华市,2018,1318,,,,,,
金华市,2019,1543,,,,,,
金华市,2020,1297.16,,,,,,
金华市,2021,681.99,,,,,,
金华市,2022,654,,,,,,
金华市,2023,,,,,,,
三亚市,2000,16.06,,,,,,
三亚市,2001,,,,,,,
三亚市,2002,24.7,,,,,,
三亚市,2003,26.1,,,,,,
三亚市,2004,35.67,,,,,,
三亚市,2005,45.1,,,,,,
三亚市,2006,51.78,,,,,,
三亚市,2007,62.34,,,,,,
三亚市,2008,73.04,,,,,,
三亚市,2009,90.47,,,,,,
三亚市,2010,123.01,,,,,,
三亚市,2011,139.74,,,,,,
三亚市,2012,175.46,,,,,,
三亚市,2013,217.23,,,,,,
三亚市,2014,257.97,,,,,,
三亚市,2015,291.85,,,,,,
三亚市,2016,305.48,,,,,,
三亚市,2017,370.4,,,,,,
三亚市,2018,469.9,,,,,,
三亚市,2019,525.3,,,,,,
三亚市,2020,417.73,,,,,,
三亚市,2021,743.2,,,,,,
三亚市,2022,431.54,,,,,,
三亚市,2023,887.22,,,,,,
儋州市,2000,,,,,,,
儋州市,2001,,,,,,,
儋州市,2002,,,,,,,
儋州市,2003,,,,,,,
儋州市,2004,,,,,,,
儋州市,2005,,,,,,,
儋州市,2006,,,,,,,
儋州市,2007,,,,,,,
儋州市,2008,,,,,,,
儋州市,2009,,,,,,,
儋州市,2010,,,,,,,
儋州市,2011,,,,,,,
儋州市,2012,,,,,,,
儋州市,2013,,,,,,,
儋州市,2014,,,,,,,
儋州市,2015,,,,,,,
儋州市,2016,,,,,,,
儋州市,2017,,,,,,,
儋州市,2018,,,,,,,
儋州市,2019,,,,,,,
儋州市,2020,,,,,,,
儋州市,2021,,,,,,,
儋州市,2022,53.18,,,,,,
儋州市,2023,,,,,,,
海口市,2000,,,,,,,
海口市,2001,,,,,,,
海口市,2002,29.99,,,,,,
海口市,2003,5.6215,,,,,,
海口市,2004,42.76,,,,,,
海口市,2005,47.2,,,,,,
海口市,2006,47.95,,,,,,
海口市,2007,52.1057,,,,,,
海口市,2008,56.9849,,,,,,
海口市,2009,65.01,,,,,,
海口市,2010,69.61,,,,,,
海口市,2011,53.1,,,,,,
海口市,2012,101.57,,,,,,
海口市,2013,117.55,,,,,,
海口市,2014,139.72,,,,,,
海口市,2015,,,,,,,
海口市,2016,,,,,,,
海口市,2017,262.24,,,,,,
海口市,2018,292.69,,,,,,
海口市,2019,,,,,,,
海口市,2020,,,,,,,
海口市,2021,,,,,,,
海口市,2022,,,,,,,
海口市,2023,,,,,,,
十堰市,2000,15.4,,,,,,
十堰市,2001,,,,,,,
十堰市,2002,19.79,,,,,,
十堰市,2003,16.86,,,,,,
十堰市,2004,21.5,,,,,,
十堰市,2005,25.2,,,,,,
十堰市,2006,28,,,,,,
十堰市,2007,30.3,,,,,,
十堰市,2008,41.8,,,,,,
十堰市,2009,62.3,,,,,,
十堰市,2010,89.3,,,,,,
十堰市,2011,116.43,,,,,,
十堰市,2012,161.2,,,,,,
十堰市,2013,198.5,,,,,,
十堰市,2014,239.1,,,,,,
十堰市,2015,296.17,,,,,,
十堰市,2016,361.22,,,,,,
十堰市,2017,429.99,,,,,,
十堰市,2018,582.7,,,,,,
十堰市,2019,770.43,,,,,,
十堰市,2020,819.83,,,,,,
十堰市,2021,894.64,,,,,,
十堰市,2022,,,,,,,
十堰市,2023,,,,,,,
咸宁市,2000,,,,,,,
咸宁市,2001,,,,,,,
咸宁市,2002,10.02,,,,,,
咸宁市,2003,10.94,,,,,,
咸宁市,2004,11.58,,,,,,
咸宁市,2005,8.4,,,,,,
咸宁市,2006,9.55,,,,,,
咸宁市,2007,15.06,,,,,,
咸宁市,2008,20.46,,,,,,
咸宁市,2009,33.9,,,,,,
咸宁市,2010,59.05,,,,,,
咸宁市,2011,77.16,,,,,,
咸宁市,2012,107.7,,,,,,
咸宁市,2013,130.11,,,,,,
咸宁市,2014,171.62,,,,,,
咸宁市,2015,205.52,,,,,,
咸宁市,2016,242.06,,,,,,
咸宁市,2017,292.5,,,,,,
咸宁市,2018,342,,,,,,
咸宁市,2019,394.14,,,,,,
咸宁市,2020,355,,,,,,
咸宁市,2021,319.25,,,,,,
咸宁市,2022,,,,,,,
咸宁市,2023,,,,,,,
孝感市,2000,,,,,,,
孝感市,2001,,,,,,,
孝感市,2002,,,,,,,
孝感市,2003,14.64,,,,,,
孝感市,2004,14.79,,,,,,
孝感市,2005,11.72,,,,,,
孝感市,2006,12.59,,,,,,
孝感市,2007,23.15,,,,,,
孝感市,2008,29.1,,,,,,
孝感市,2009,37.39,,,,,,
孝感市,2010,48.26,,,,,,
孝感市,2011,57.77,,,,,,
孝感市,2012,69.93,,,,,,
孝感市,2013,83.68,,,,,,
孝感市,2014,99.59,,,,,,
孝感市,2015,114.57,,,,,,
孝感市,2016,131.55,,,,,,
孝感市,2017,150.56,,,,,,
孝感市,2018,169.53,,,,,,
孝感市,2019,194.38,,,,,,
孝感市,2020,136.01,,,,,,
孝感市,2021,176.45,,,,,,
孝感市,2022,,,,,,,
孝感市,2023,,,,,,,
宜昌市,2000,36,,,,,,
宜昌市,2001,,,,,,,
宜昌市,2002,44.1,,,,,,
宜昌市,2003,34.83,,,,,,
宜昌市,2004,45.02,,,,,,
宜昌市,2005,53.8,,,,,,
宜昌市,2006,60.3,,,,,,
宜昌市,2007,67.52,,,,,,
宜昌市,2008,61,,,,,,
宜昌市,2009,75.95,,,,,,
宜昌市,2010,100.43,,,,,,
宜昌市,2011,137.36,,,,,,
宜昌市,2012,196,,,,,,
宜昌市,2013,255,,,,,,
宜昌市,2014,330.97,,,,,,
宜昌市,2015,443,,,,,,
宜昌市,2016,592,,,,,,
宜昌市,2017,703,,,,,,
宜昌市,2018,856,,,,,,
宜昌市,2019,972,,,,,,
宜昌市,2020,695.07,,,,,,
宜昌市,2021,,,,,,,
宜昌市,2022,,,,,,,
宜昌市,2023,,,,,,,
武汉市,2000,,,,,,,
武汉市,2001,,,,,,,
武汉市,2002,185.04,,,,,,
武汉市,2003,151.96,,,,,,
武汉市,2004,192.24,,,,,,
武汉市,2005,221.22,,,,,,
武汉市,2006,250.7,,,,,,
武汉市,2007,296.98,,,,,,
武汉市,2008,356.01,,,,,,
武汉市,2009,486.18,,,,,,
武汉市,2010,721.4,,,,,,
武汉市,2011,1014.74,,,,,,
武汉市,2012,1342.17,,,,,,
武汉市,2013,1633.4,,,,,,
武汉市,2014,1892.06,,,,,,
武汉市,2015,2115.23,,,,,,
武汉市,2016,2405.13,,,,,,
武汉市,2017,2698.53,,,,,,
武汉市,2018,3037.55,,,,,,
武汉市,2019,3421.52,,,,,,
武汉市,2020,2901.02,,,,,,
武汉市,2021,,,,,,,
武汉市,2022,,,,,,,
武汉市,2023,,,,,,,
荆州市,2000,,,,,,,
荆州市,2001,,,,,,,
荆州市,2002,28.1095,,,,,,
荆州市,2003,18.26,,,,,,
荆州市,2004,19.25,,,,,,
荆州市,2005,19.6,,,,,,
荆州市,2006,22.0496,,,,,,
荆州市,2007,27.2,,,,,,
荆州市,2008,31.75,,,,,,
荆州市,2009,34.77,,,,,,
荆州市,2010,51.75,,,,,,
荆州市,2011,70.65,,,,,,
荆州市,2012,91,,,,,,
荆州市,2013,111.26,,,,,,
荆州市,2014,,,,,,,
荆州市,2015,,,,,,,
荆州市,2016,,,,,,,
荆州市,2017,260,,,,,,
荆州市,2018,317,,,,,,
荆州市,2019,368,,,,,,
荆州市,2020,250,,,,,,
荆州市,2021,,,,,,,
荆州市,2022,,,,,,,
荆州市,2023,,,,,,,
荆门市,2000,,,,,,,
荆门市,2001,,,,,,,
荆门市,2002,10,,,,,,
荆门市,2003,8.68,,,,,,
荆门市,2004,8.98,,,,,,
荆门市,2005,13.4,,,,,,
荆门市,2006,15.89,,,,,,
荆门市,2007,18.34,,,,,,
荆门市,2008,21.49,,,,,,
荆门市,2009,30.28,,,,,,
荆门市,2010,40.17,,,,,,
荆门市,2011,52.74,,,,,,
荆门市,2012,74.96,,,,,,
荆门市,2013,90.29,,,,,,
荆门市,2014,107.35,,,,,,
荆门市,2015,129.58,,,,,,
荆门市,2016,146.26,,,,,,
荆门市,2017,164.41,,,,,,
荆门市,2018,187.99,,,,,,
荆门市,2019,198.46,,,,,,
荆门市,2020,110.26,,,,,,
荆门市,2021,155.32,,,,,,
荆门市,2022,,,,,,,
荆门市,2023,,,,,,,
襄阳市,2000,,,,,,,
襄阳市,2001,,,,,,,
襄阳市,2002,28.16,,,,,,
襄阳市,2003,20.26,,,,,,
襄阳市,2004,24.46,,,,,,
襄阳市,2005,28.7,,,,,,
襄阳市,2006,34.54,,,,,,
襄阳市,2007,39.51,,,,,,
襄阳市,2008,47.82,,,,,,
襄阳市,2009,60.94,,,,,,
襄阳市,2010,87.71,,,,,,
襄阳市,2011,116.05,,,,,,
襄阳市,2012,148.85,,,,,,
襄阳市,2013,179.01,,,,,,
襄阳市,2014,219.2,,,,,,
襄阳市,2015,259.75,,,,,,
襄阳市,2016,294.7,,,,,,
襄阳市,2017,338.43,,,,,,
襄阳市,2018,415,,,,,,
襄阳市,2019,446.98,,,,,,
襄阳市,2020,256.14,,,,,,
襄阳市,2021,496.47,,,,,,
襄阳市,2022,445.95,,,,,,
襄阳市,2023,,,,,,,
鄂州市,2000,,,,,,,
鄂州市,2001,,,,,,,
鄂州市,2002,7.56,,,,,,
鄂州市,2003,6.49,,,,,,
鄂州市,2004,6.72,,,,,,
鄂州市,2005,7.1,,,,,,
鄂州市,2006,7.86,,,,,,
鄂州市,2007,8.85,,,,,,
鄂州市,2008,10.56,,,,,,
鄂州市,2009,12.98,,,,,,
鄂州市,2010,17.96,,,,,,
鄂州市,2011,24.73,,,,,,
鄂州市,2012,33.6,,,,,,
鄂州市,2013,41.37,,,,,,
鄂州市,2014,,,,,,,
鄂州市,2015,,,,,,,
鄂州市,2016,,,,,,,
鄂州市,2017,54.6,,,,,,
鄂州市,2018,,,,,,,
鄂州市,2019,,,,,,,
鄂州市,2020,29,,,,,,
鄂州市,2021,52.38,,,,,,
鄂州市,2022,50.21,,,,,,
鄂州市,2023,,,,,,,
随州市,2000,1.51,,,,,,
随州市,2001,2.79,,,,,,
随州市,2002,2.73,,,,,,
随州市,2003,8.33,,,,,,
随州市,2004,8.38,,,,,,
随州市,2005,12.8,,,,,,
随州市,2006,13.22,,,,,,
随州市,2007,14.55,,,,,,
随州市,2008,18.52,,,,,,
随州市,2009,26.54,,,,,,
随州市,2010,38.03,,,,,,
随州市,2011,51.05,,,,,,
随州市,2012,69.5,,,,,,
随州市,2013,90.4,,,,,,
随州市,2014,97.8,,,,,,
随州市,2015,109.5,,,,,,
随州市,2016,124.8,,,,,,
随州市,2017,141.1,,,,,,
随州市,2018,155,,,,,,
随州市,2019,178,,,,,,
随州市,2020,86.93,,,,,,
随州市,2021,140.1,,,,,,
随州市,2022,,,,,,,
随州市,2023,,,,,,,
黄冈市,2000,,,,,,,
黄冈市,2001,,,,,,,
黄冈市,2002,14.32,,,,,,
黄冈市,2003,13.95,,,,,,
黄冈市,2004,14.61,,,,,,
黄冈市,2005,14.8,,,,,,
黄冈市,2006,16.75,,,,,,
黄冈市,2007,27.7,,,,,,
黄冈市,2008,28.2,,,,,,
黄冈市,2009,34.35,,,,,,
黄冈市,2010,44.45,,,,,,
黄冈市,2011,55.57,,,,,,
黄冈市,2012,64.39,,,,,,
黄冈市,2013,78.07,,,,,,
黄冈市,2014,,,,,,,
黄冈市,2015,,,,,,,
黄冈市,2016,,,,,,,
黄冈市,2017,200.3,,,,,,
黄冈市,2018,,,,,,,
黄冈市,2019,,,,,,,
黄冈市,2020,,,,,,,
黄冈市,2021,,,,,,,
黄冈市,2022,,,,,,,
黄冈市,2023,,,,,,,
黄石市,2000,,,,,,,
黄石市,2001,,,,,,,
黄石市,2002,2.0907,,,,,,
黄石市,2003,3.41,,,,,,
黄石市,2004,3.98,,,,,,
黄石市,2005,5.98,,,,,,
黄石市,2006,8.45,,,,,,
黄石市,2007,12.5,,,,,,
黄石市,2008,18.55,,,,,,
黄石市,2009,26.68,,,,,,
黄石市,2010,40.36,,,,,,
黄石市,2011,51.2,,,,,,
黄石市,2012,55.2,,,,,,
黄石市,2013,62.02,,,,,,
黄石市,2014,72,,,,,,
黄石市,2015,100,,,,,,
黄石市,2016,117.5,,,,,,
黄石市,2017,141.2,,,,,,
黄石市,2018,169.2,,,,,,
黄石市,2019,200.542,,,,,,
